LOG_ID,BDD,USUARIO,IP,PID,FECHA_1,HORA_1,FECHA_Y_HORA,COMANDO,DURACION,RESULTADO,VALOR_HORA,VALOR_DURACION,outlier
180,prueba,karen,192.168.1.79,10016,2020-11-25,13:18:11.844,2020-11-25 13:18:11,INSERT,1.508,OK,0.12962324949109072,0.1542079967276818,0
181,prueba,karen,192.168.1.79,10016,2020-11-25,13:19:11.876,2020-11-25 13:19:11,UPDATE,0.0,OK,0.13129080361069678,0.0,0
182,prueba,karen,192.168.1.79,10016,2020-11-25,13:19:11.915,2020-11-25 13:29:11,SELECT,8.539,OK,0.13129188694309724,0.8731976684732591,1
183,prueba,karen,192.168.1.79,10016,2020-11-25,13:20:11.938,2020-11-25 13:20:11,SELECT,0.469,OK,0.13295919106291865,0.047959914101646385,0
184,prueba,karen,192.168.1.79,10016,2020-11-25,13:20:11.968,2020-11-25 13:20:11,SELECT,1.037,OK,0.13296002439553445,0.10604356273647612,0
185,prueba,karen,192.168.1.79,10016,2020-11-25,13:21:11.998,2020-11-25 13:21:11,UPDATE,0.0,OK,0.13462752295963276,0.0,0
186,prueba,karen,192.168.1.79,10016,2020-11-25,13:21:12.030,2020-11-25 13:21:11,INSERT,1.515,OK,0.13462841184775654,0.15492381634113916,0
187,prueba,karen,192.168.1.79,10015,2020-11-25,13:22:12.058,2020-11-25 13:22:11,idle,0.0,OK,0.1362958548563471,0.0,0
188,prueba,karen,192.168.1.79,10016,2020-11-25,13:22:12.059,2020-11-25 13:22:11,idle,0.0,OK,0.13629588263410097,0.0,0
189,prueba,karen,192.168.1.79,10019,2020-11-25,13:23:12.126,2020-11-25 13:23:12,,0.0,OK,0.1379644089750922,0.0,0
190,prueba,karen,192.168.1.79,10019,2020-11-25,13:23:12.194,2020-11-25 13:23:12,authentication,0.0,OK,0.1379662978623546,0.0,0
191,prueba,karen,192.168.1.79,10019,2020-11-25,14:24:12.224,2020-11-25 14:24:12,SET,0.203,OK,0.23963371031541603,0.020758768790264857,0
192,prueba,karen,192.168.1.79,10019,2020-11-25,14:24:12.259,2020-11-25 14:24:12,SELECT,3.976,OK,0.2396346825368012,0.4065855404438082,0
193,prueba,karen,192.168.1.79,10019,2020-11-25,13:25:12.288,2020-11-25 13:25:12,SELECT,3.131,OK,0.14130223943418252,0.320175887105021,0
194,prueba,karen,192.168.1.79,10019,2020-11-25,13:25:12.364,2020-11-25 13:25:12,idle,0.0,OK,0.1413043505434759,0.0,0
195,prueba,karen,192.168.1.79,10020,2020-11-25,13:26:12.426,2020-11-25 13:26:12,,0.0,OK,0.14297273799569776,0.0,0
196,prueba,karen,192.168.1.79,10020,2020-11-25,13:26:12.501,2020-11-25 13:26:12,authentication,0.0,OK,0.14297482132723727,0.0,0
197,prueba,karen,192.168.1.79,10020,2020-11-25,13:27:12.530,2020-11-25 13:27:12,SET,0.197,OK,0.14464229211358193,0.020145209121587078,0
198,prueba,karen,192.168.1.79,10020,2020-11-25,13:27:12.563,2020-11-25 13:27:12,SELECT,1.728,OK,0.1446432087794589,0.17670518457920034,0
199,prueba,karen,192.168.1.79,10020,2020-11-25,13:28:12.594,2020-11-25 13:28:12,SELECT,3.059,OK,0.14631073512131132,0.31281317108088763,0
200,prueba,karen,192.168.1.79,10020,2020-11-25,13:28:12.689,2020-11-25 13:28:12,SELECT,1.755,OK,0.14631337400792788,0.17946620308825034,0
201,prueba,karen,192.168.1.79,10021,2020-11-25,13:29:12.712,2020-11-25 13:29:12,,0.0,OK,0.1479806781277493,0.0,0
202,prueba,karen,192.168.1.79,10020,2020-11-25,13:29:12.715,2020-11-25 13:29:12,idle,0.0,OK,0.1479807614610109,0.0,0
203,prueba,karen,192.168.1.79,10021,2020-11-25,13:30:12.775,2020-11-25 13:30:12,authentication,0.0,OK,0.14964909335772503,0.0,0
204,prueba,karen,192.168.1.79,10021,2020-11-25,13:30:12.805,2020-11-25 13:30:12,SET,0.172,OK,0.14964992669034083,0.017588710502096327,0
205,prueba,karen,192.168.1.79,10021,2020-11-25,13:31:12.838,2020-11-25 13:31:12,SELECT,1.813,OK,0.151317508587701,0.18539727988546886,0
206,prueba,karen,192.168.1.79,10021,2020-11-25,13:31:12.869,2020-11-25 13:31:12,SELECT,3.054,OK,0.15131836969807066,0.31230187135698945,0
207,prueba,karen,192.168.1.79,10021,2020-11-25,13:32:13.068,2020-11-25 13:32:12,SELECT,1.741,OK,0.15299056270257094,0.17803456386133554,0
208,prueba,karen,192.168.1.79,10024,2020-11-25,13:32:13.091,2020-11-25 13:32:13,,0.0,OK,0.15299120159090962,0.0,0
209,prueba,karen,192.168.1.79,10021,2020-11-25,13:33:13.098,2020-11-25 13:33:12,idle,0.0,OK,0.15465806126666948,0.0,0
210,prueba,karen,192.168.1.79,10024,2020-11-25,13:33:13.158,2020-11-25 13:33:13,authentication,0.0,OK,0.15465972793190086,0.0,0
211,prueba,karen,192.168.1.79,10024,2020-11-25,13:34:13.188,2020-11-25 13:34:13,SET,0.17,OK,0.1563272264959994,0.01738419061253707,0
212,prueba,karen,192.168.1.79,10024,2020-11-25,13:34:13.220,2020-11-25 13:34:13,SELECT,1.681,OK,0.15632811538412272,0.17189896717455774,0
213,prueba,karen,192.168.1.79,10024,2020-11-25,13:35:13.252,2020-11-25 13:35:13,SELECT,3.22,OK,0.157995669503729,0.32927702219040805,0
214,prueba,karen,192.168.1.79,10024,2020-11-25,13:35:13.327,2020-11-25 13:35:13,SELECT,0.708,OK,0.1579977528352683,0.0724000409039779,0
215,prueba,karen,192.168.1.79,10025,2020-11-25,13:36:13.354,2020-11-25 13:36:13,,0.0,OK,0.15966516806610542,0.0,0
216,prueba,karen,192.168.1.79,10024,2020-11-25,13:36:13.358,2020-11-25 13:36:13,idle,0.0,OK,0.15966527917712048,0.0,0
217,prueba,karen,192.168.1.79,10025,2020-11-25,13:37:13.417,2020-11-25 13:37:13,authentication,0.0,OK,0.16133358329608094,0.0,0
218,prueba,karen,192.168.1.79,10025,2020-11-25,13:37:13.449,2020-11-25 13:37:13,SET,0.213,OK,0.16133447218420427,0.021781368238061153,0
219,prueba,karen,192.168.1.79,10025,2020-11-25,13:38:13.481,2020-11-25 13:38:13,SELECT,2.259,OK,0.16300202630381055,0.23100521525718376,0
220,prueba,karen,192.168.1.79,10025,2020-11-25,13:38:13.513,2020-11-25 13:38:13,SELECT,3.893,OK,0.1630029151919341,0.3980979650270989,1
221,prueba,karen,192.168.1.79,10025,2020-11-25,13:39:13.587,2020-11-25 13:39:13,SELECT,0.879,OK,0.16467163597720225,0.08988649146129461,0
222,prueba,karen,192.168.1.79,10025,2020-11-25,13:39:13.618,2020-11-25 13:39:13,SELECT,0.957,OK,0.16467249708757192,0.09786276715410573,0
223,prueba,karen,192.168.1.79,10025,2020-11-25,13:40:13.647,2020-11-25 13:40:13,idle,0.0,OK,0.16633996787391658,0.0,0
224,prueba,karen,192.168.1.79,10028,2020-11-25,13:40:13.998,2020-11-25 13:40:13,,0.0,OK,0.16634971786552066,0.0,0
225,prueba,karen,192.168.1.79,10028,2020-11-25,13:41:14.071,2020-11-25 13:41:13,authentication,0.0,OK,0.16801841087303493,0.0,0
226,prueba,karen,192.168.1.79,10028,2020-11-25,13:41:14.102,2020-11-25 13:41:13,SET,0.171,OK,0.1680192719834046,0.0174864505573167,0
227,prueba,karen,192.168.1.79,10028,2020-11-25,13:42:14.134,2020-11-25 13:42:13,SELECT,1.712,OK,0.1696868261030109,0.17506902546272626,0
228,prueba,karen,192.168.1.79,10028,2020-11-25,13:42:14.165,2020-11-25 13:42:13,SELECT,2.603,OK,0.16968768721338034,0.26618263626137645,0
229,prueba,karen,192.168.1.79,10169,2020-11-25,13:43:18.736,2020-11-25 13:43:18,authentication,0.0,OK,0.17148132455774823,0.0,0
230,prueba,karen,192.168.1.79,10169,2020-11-25,13:43:18.766,2020-11-25 13:43:18,SET,0.2,OK,0.17148215789036403,0.020451988955925968,0
231,prueba,karen,192.168.1.79,10169,2020-11-25,13:44:18.799,2020-11-25 13:44:18,SELECT,2.9,OK,0.1731497397877242,0.2965538398609265,0
232,prueba,karen,192.168.1.79,10083,2020-11-25,13:44:38.252,2020-11-25 13:44:37,idle,0.0,OK,0.1736901004335245,0.0,0
233,prueba,karen,192.168.1.79,10169,2020-11-25,13:45:18.667,2020-11-25 13:45:18,,0.0,OK,0.17481273835569744,0.0,0
234,prueba,karen,192.168.1.79,10169,2020-11-25,13:45:18.736,2020-11-25 13:45:18,authentication,0.0,OK,0.1748146550207137,0.0,0
235,prueba,karen,192.168.1.79,10169,2020-11-25,13:46:18.766,2020-11-25 13:46:18,SET,0.2,OK,0.17648215358481223,0.020451988955925968,0
236,prueba,karen,192.168.1.79,10169,2020-11-25,13:46:18.799,2020-11-25 13:46:18,SELECT,2.9,OK,0.17648307025068943,0.2965538398609265,0
237,prueba,karen,192.168.1.79,10169,2020-11-25,13:47:18.830,2020-11-25 13:47:18,SELECT,2.557,OK,0.17815059659254162,0.26147867880151343,0
238,prueba,karen,192.168.1.79,10169,2020-11-25,13:47:19.012,2020-11-25 13:47:18,SELECT,1.215,OK,0.17815565214374396,0.12424583290725025,0
239,prueba,karen,192.168.1.79,10169,2020-11-25,13:48:19.042,2020-11-25 13:48:18,SELECT,0.63,OK,0.17982315070784227,0.06442376521116679,0
240,prueba,karen,192.168.1.79,10169,2020-11-25,13:48:19.072,2020-11-25 13:48:18,BEGIN,0.0,OK,0.17982398404045807,0.0,0
241,prueba,karen,192.168.1.79,10169,2020-11-25,13:49:19.103,2020-11-25 13:49:18,UPDATE,0.0,OK,0.18149151038231048,0.0,0
242,prueba,karen,192.168.1.79,10169,2020-11-25,13:49:19.230,2020-11-25 13:49:18,INSERT,0.047,OK,0.18149503815705037,0.004806217404642602,0
243,prueba,karen,192.168.1.79,10169,2020-11-25,13:50:19.255,2020-11-25 13:50:18,INSERT,0.699,OK,0.18316239783237953,0.07147970140096124,0
244,prueba,karen,192.168.1.79,10169,2020-11-25,13:50:19.286,2020-11-25 13:50:18,COMMIT,0.0,OK,0.1831632589427492,0.0,0
245,prueba,karen,192.168.1.79,10169,2020-11-25,13:51:19.719,2020-11-25 13:51:18,INSERT,3.894,OK,0.18484195194165243,0.39820022497187857,1
246,prueba,karen,192.168.1.79,10169,2020-11-25,13:51:19.740,2020-11-25 13:51:18,idle,0.0,OK,0.18484253527448358,0.0,0
247,prueba,karen,192.168.1.79,10172,2020-11-25,13:52:19.820,2020-11-25 13:52:19,,0.0,OK,0.18651142272627474,0.0,0
248,prueba,karen,192.168.1.79,10172,2020-11-25,13:52:19.891,2020-11-25 13:52:19,authentication,0.0,OK,0.18651339494679875,0.0,0
249,prueba,karen,192.168.1.79,10172,2020-11-25,13:53:19.921,2020-11-25 13:53:19,SET,0.18,OK,0.18818089351089706,0.018406790060333366,0
250,prueba,karen,192.168.1.79,10172,2020-11-25,13:53:19.954,2020-11-25 13:53:19,SELECT,1.703,OK,0.1881818101767745,0.1741486859597096,0
251,prueba,karen,192.168.1.79,10172,2020-11-25,13:54:19.985,2020-11-25 13:54:19,SELECT,2.853,OK,0.18984933651862668,0.2917476224562839,0
252,prueba,karen,192.168.1.79,10172,2020-11-25,13:54:20.077,2020-11-25 13:54:19,SELECT,2.058,OK,0.18985189207198183,0.21045096635647817,0
253,prueba,karen,192.168.1.79,10172,2020-11-25,13:55:20.108,2020-11-25 13:55:19,SELECT,2.386,OK,0.19151941841383402,0.24399222824419678,0
254,prueba,karen,192.168.1.79,10172,2020-11-25,13:55:20.138,2020-11-25 13:55:19,SELECT,3.206,OK,0.19152025174644982,0.3278453829634932,0
255,prueba,karen,192.168.1.79,10172,2020-11-25,13:56:20.167,2020-11-25 13:56:19,SELECT,1.219,OK,0.19318772253279448,0.12465487268636877,0
256,prueba,karen,192.168.1.79,10172,2020-11-25,13:56:20.199,2020-11-25 13:56:19,SELECT,0.418,OK,0.1931886114209178,0.04274465691788527,0
257,prueba,karen,192.168.1.79,10172,2020-11-25,13:57:20.230,2020-11-25 13:57:19,SELECT,0.809,OK,0.19485613776277022,0.08272829532672053,0
258,prueba,karen,192.168.1.79,10172,2020-11-25,13:57:20.259,2020-11-25 13:57:19,SELECT,0.745,OK,0.19485694331763215,0.07618365886082422,0
259,prueba,karen,192.168.1.79,10172,2020-11-25,13:58:20.293,2020-11-25 13:58:19,SELECT,0.575,OK,0.19652455299274596,0.05879946824828714,0
260,prueba,karen,192.168.1.79,10172,2020-11-25,13:58:20.320,2020-11-25 13:58:19,idle,0.0,OK,0.19652530299210014,0.0,0
261,prueba,karen,192.168.1.79,10173,2020-11-25,13:59:20.341,2020-11-25 13:59:20,,0.0,OK,0.1981925515564138,0.0,0
262,prueba,karen,192.168.1.79,10173,2020-11-25,13:59:20.424,2020-11-25 13:59:20,authentication,0.0,OK,0.19819485710998408,0.0,0
263,prueba,karen,192.168.1.79,10173,2020-11-25,14:00:20.455,2020-11-25 14:00:20,SET,0.172,OK,0.19986238345183627,0.017588710502096327,0
264,prueba,karen,192.168.1.79,10173,2020-11-25,14:00:20.487,2020-11-25 14:00:20,SELECT,2.31,OK,0.19986327233995982,0.2362204724409449,0
265,prueba,karen,192.168.1.79,10173,2020-11-25,14:01:20.518,2020-11-25 14:01:20,SELECT,2.676,OK,0.20153079868181223,0.27364761223028944,0
266,prueba,karen,192.168.1.79,10173,2020-11-25,14:01:20.601,2020-11-25 14:01:20,SELECT,7.82,OK,0.2015331042353823,0.7996727681767053,1
267,prueba,karen,192.168.1.79,10169,2020-11-25,14:02:18.830,2020-11-25 14:02:18,SELECT,2.557,OK,0.2031505750647824,0.26147867880151343,0
268,prueba,karen,192.168.1.79,10169,2020-11-25,14:02:19.012,2020-11-25 14:02:18,SELECT,1.215,OK,0.20315563061598474,0.12424583290725025,0
269,prueba,karen,192.168.1.79,10169,2020-11-25,14:02:19.042,2020-11-25 14:02:18,SELECT,0.63,OK,0.20315646394860032,0.06442376521116679,0
270,prueba,karen,192.168.1.79,10169,2020-11-25,14:03:19.072,2020-11-25 14:03:18,BEGIN,0.0,OK,0.20482396251269885,0.0,0
271,prueba,karen,192.168.1.79,10169,2020-11-25,14:03:19.103,2020-11-25 14:03:18,UPDATE,0.0,OK,0.20482482362306853,0.0,0
272,prueba,karen,192.168.1.79,10169,2020-11-25,14:03:19.230,2020-11-25 14:03:18,INSERT,7.047,OK,0.20482835139780842,0.7206258308620513,1
273,prueba,karen,192.168.1.79,10169,2020-11-25,14:03:19.286,2020-11-25 14:03:18,COMMIT,0.0,OK,0.20482990695202452,0.0,0
274,prueba,karen,192.168.1.79,10169,2020-11-25,14:04:19.719,2020-11-25 14:04:18,INSERT,3.894,OK,0.20650859995092774,0.39820022497187857,0
275,prueba,karen,192.168.1.79,10169,2020-11-25,14:04:19.740,2020-11-25 14:04:18,idle,0.0,OK,0.2065091832837589,0.0,0
276,prueba,karen,192.168.1.79,11461,2020-11-25,14:05:33.093,2020-11-25 14:05:32,SELECT,1.109,OK,0.2085467648625079,0.11340627876060948,0
277,prueba,karen,192.168.1.79,11461,2020-11-25,14:05:33.123,2020-11-25 14:05:32,idle,0.0,OK,0.2085475981951237,0.0,0
278,prueba,karen,192.168.1.79,11627,2020-11-25,12:27:04.297,2020-11-25 14:27:04,,0.0,OK,0.044413683977105434,0.0,0
279,prueba,karen,192.168.1.79,11627,2020-11-25,14:06:04.362,2020-11-25 14:06:04,authentication,0.0,OK,0.20941534744789503,0.0,0
280,prueba,karen,192.168.1.79,11627,2020-11-25,14:06:04.392,2020-11-25 14:06:04,SET,0.181,OK,0.20941618078051083,0.018509050005112996,0
281,prueba,karen,192.168.1.79,11627,2020-11-25,14:06:04.424,2020-11-25 14:06:04,SELECT,1.722,OK,0.20941706966863438,0.17609162491052255,0
282,prueba,karen,192.168.1.79,11627,2020-11-25,14:07:04.456,2020-11-25 14:07:04,SELECT,2.805,OK,0.21108462378824067,0.28683914510686165,0
283,prueba,karen,192.168.1.79,11627,2020-11-25,14:07:04.547,2020-11-25 14:07:04,SELECT,1.557,OK,0.21108715156384172,0.15921873402188363,0
284,prueba,karen,192.168.1.79,10172,2020-11-25,14:08:19.820,2020-11-25 14:08:19,,0.0,OK,0.21317806642999826,0.0,0
285,prueba,karen,192.168.1.79,10172,2020-11-25,14:08:19.891,2020-11-25 14:08:19,authentication,0.0,OK,0.21318003865052226,0.0,0
286,prueba,karen,192.168.1.79,10172,2020-11-25,14:08:19.921,2020-11-25 14:08:19,SET,0.18,OK,0.21318087198313784,0.018406790060333366,0
287,prueba,karen,192.168.1.79,10172,2020-11-25,14:09:19.954,2020-11-25 14:09:19,SELECT,1.703,OK,0.214848453880498,0.1741486859597096,0
288,prueba,karen,192.168.1.79,10172,2020-11-25,14:09:19.985,2020-11-25 14:09:19,SELECT,2.853,OK,0.21484931499086746,0.2917476224562839,0
289,prueba,karen,192.168.1.79,10172,2020-11-25,14:10:20.077,2020-11-25 14:10:19,SELECT,2.058,OK,0.21651853577570535,0.21045096635647817,0
290,prueba,karen,192.168.1.79,10172,2020-11-25,14:10:20.138,2020-11-25 14:10:19,SELECT,3.206,OK,0.2165202302186906,0.3278453829634932,0
291,prueba,karen,192.168.1.79,10172,2020-11-25,14:11:20.167,2020-11-25 14:11:19,SELECT,1.219,OK,0.21818770100503504,0.12465487268636877,0
292,prueba,karen,192.168.1.79,10172,2020-11-25,14:11:20.199,2020-11-25 14:11:19,SELECT,0.418,OK,0.2181885898931586,0.04274465691788527,0
293,prueba,karen,192.168.1.79,10172,2020-11-25,14:12:20.230,2020-11-25 14:12:19,SELECT,0.809,OK,0.219856116235011,0.08272829532672053,0
294,prueba,karen,192.168.1.79,10172,2020-11-25,14:12:20.293,2020-11-25 14:12:19,SELECT,0.575,OK,0.219857866233504,0.05879946824828714,0
295,prueba,karen,192.168.1.79,10172,2020-11-25,14:13:20.320,2020-11-25 14:13:19,idle,0.0,OK,0.2215252814643407,0.0,0
296,prueba,karen,192.168.1.79,10173,2020-11-25,14:13:20.341,2020-11-25 14:13:20,,0.0,OK,0.22152586479717185,0.0,0
297,prueba,karen,192.168.1.79,10173,2020-11-25,14:14:20.424,2020-11-25 14:14:20,authentication,0.0,OK,0.22319483558222486,0.0,0
298,prueba,karen,192.168.1.79,10173,2020-11-25,14:14:20.455,2020-11-25 14:14:20,SET,0.172,OK,0.22319569669259431,0.017588710502096327,0
299,prueba,karen,192.168.1.79,10173,2020-11-25,14:15:20.487,2020-11-25 14:15:20,SELECT,2.31,OK,0.2248632508122006,0.2362204724409449,0
300,prueba,karen,192.168.1.79,10173,2020-11-25,14:15:20.518,2020-11-25 14:15:20,SELECT,2.676,OK,0.22486411192257028,0.27364761223028944,0
301,prueba,karen,192.168.1.79,10176,2020-11-25,14:16:20.619,2020-11-25 14:16:20,,0.0,OK,0.2265335827071926,0.0,0
302,prueba,karen,192.168.1.79,10173,2020-11-25,14:16:20.625,2020-11-25 14:16:20,idle,0.0,OK,0.22653374937371562,0.0,0
303,prueba,karen,192.168.1.79,10176,2020-11-25,14:16:20.684,2020-11-25 14:16:20,authentication,0.0,OK,0.22653538826119335,0.0,0
304,prueba,karen,192.168.1.79,10176,2020-11-25,14:17:20.715,2020-11-25 14:17:20,SET,0.194,OK,0.22820291460304576,0.019838429287248188,0
305,prueba,karen,192.168.1.79,10176,2020-11-25,14:17:20.747,2020-11-25 14:17:20,SELECT,1.759,OK,0.2282038034911691,0.17987524286736886,0
306,prueba,karen,192.168.1.79,10176,2020-11-25,14:18:20.780,2020-11-25 14:18:20,SELECT,4.476,OK,0.22987138538852925,0.4577155128336231,0
307,prueba,karen,192.168.1.79,13849,2020-11-25,14:18:42.187,2020-11-25 14:18:41,SELECT,0.21,OK,0.2304660237653684,0.021474588403722263,0
308,prueba,karen,192.168.1.79,13849,2020-11-25,14:19:42.208,2020-11-25 14:19:41,idle,0.0,OK,0.23213327232968228,0.0,0
309,prueba,karen,192.168.1.79,13931,2020-11-25,14:19:20.758,2020-11-25 14:19:20,,0.0,OK,0.23153743950942696,0.0,0
310,prueba,karen,192.168.1.79,13931,2020-11-25,14:20:20.827,2020-11-25 14:20:20,authentication,0.0,OK,0.23320602140592595,0.0,0
311,prueba,karen,192.168.1.79,13931,2020-11-25,14:20:20.857,2020-11-25 14:20:20,SET,0.232,OK,0.23320685473854175,0.02372430718887412,0
312,prueba,karen,192.168.1.79,13931,2020-11-25,14:21:20.890,2020-11-25 14:21:20,SELECT,1.699,OK,0.2348744366359019,0.17373964618059107,0
313,prueba,karen,192.168.1.79,13931,2020-11-25,14:21:20.921,2020-11-25 14:21:20,SELECT,2.625,OK,0.23487529774627136,0.2684323550465283,0
314,prueba,karen,192.168.1.79,80803,2020-11-25,14:22:55.229,2020-11-25 14:22:55,authentication,0.0,OK,0.23749496215711585,0.0,0
315,prueba,karen,192.168.1.79,80803,2020-11-25,14:22:55.231,2020-11-25 14:22:55,SET,0.144,OK,0.23749501771262338,0.014725432048266693,0
316,prueba,karen,192.168.1.79,80803,2020-11-25,14:23:55.234,2020-11-25 14:23:55,SELECT,1.564,OK,0.23916176627736796,0.15993455363534106,0
317,prueba,karen,192.168.1.79,80803,2020-11-25,14:23:55.237,2020-11-25 14:23:55,SELECT,2.541,OK,0.23916184961062936,0.25984251968503935,0
318,prueba,karen,192.168.1.79,80803,2020-11-25,14:24:55.241,2020-11-25 14:24:55,INSERT,1.508,OK,0.2408286259531276,0.1542079967276818,0
319,prueba,karen,192.168.1.79,80803,2020-11-25,14:24:55.244,2020-11-25 14:24:55,idle,0.0,OK,0.24082870928638922,0.0,0
320,prueba,karen,192.168.1.79,80804,2020-11-25,14:24:55.272,2020-11-25 14:24:55,,0.0,OK,0.24082948706349727,0.0,0
321,prueba,karen,192.168.1.79,80804,2020-11-25,14:25:55.272,2020-11-25 14:25:55,authentication,0.0,OK,0.24249615229498,0.0,0
322,prueba,karen,192.168.1.79,80804,2020-11-25,14:25:55.274,2020-11-25 14:25:55,SET,0.132,OK,0.24249620785048775,0.013498312710911137,0
323,prueba,karen,192.168.1.79,80804,2020-11-25,14:25:55.277,2020-11-25 14:25:55,SELECT,1.415,OK,0.24249629118374916,0.1446978218631762,0
324,prueba,karen,192.168.1.79,80804,2020-11-25,14:26:55.279,2020-11-25 14:26:55,SELECT,2.321,OK,0.24416301197073964,0.23734533183352083,0
325,prueba,karen,192.168.1.79,80804,2020-11-25,14:26:55.284,2020-11-25 14:26:55,INSERT,1.477,OK,0.2441631508595088,0.15103793843951327,0
326,prueba,karen,192.168.1.79,80804,2020-11-25,14:26:55.286,2020-11-25 14:26:55,idle,0.0,OK,0.24416320641501654,0.0,0
327,prueba,karen,192.168.1.79,80805,2020-11-25,14:27:55.318,2020-11-25 14:27:55,,0.0,OK,0.24583076053462283,0.0,0
328,prueba,karen,192.168.1.79,80805,2020-11-25,14:27:55.318,2020-11-25 14:27:55,authentication,0.0,OK,0.24583076053462283,0.0,0
329,prueba,karen,192.168.1.79,80805,2020-11-25,14:27:55.320,2020-11-25 14:27:55,SET,0.139,OK,0.24583081609013036,0.014214132324368547,0
330,prueba,karen,192.168.1.79,80805,2020-11-25,14:28:55.323,2020-11-25 14:28:55,SELECT,1.409,OK,0.24749756465487494,0.14408426219449844,0
331,prueba,karen,192.168.1.79,80805,2020-11-25,14:28:55.326,2020-11-25 14:28:55,SELECT,2.474,OK,0.24749764798813634,0.2529911033848042,0
332,prueba,karen,192.168.1.79,80805,2020-11-25,14:29:55.330,2020-11-25 14:29:55,INSERT,1.455,OK,0.24916442433063457,0.1487882196543614,0
333,prueba,karen,192.168.1.79,80805,2020-11-25,14:29:55.332,2020-11-25 14:29:55,idle,0.0,OK,0.24916447988614232,0.0,0
334,prueba,karen,192.168.1.79,80806,2020-11-25,14:29:55.374,2020-11-25 14:29:55,,0.0,OK,0.2491656465518044,0.0,0
335,prueba,karen,192.168.1.79,80806,2020-11-25,14:29:55.374,2020-11-25 14:29:55,authentication,0.0,OK,0.2491656465518044,0.0,0
336,prueba,karen,192.168.1.79,80806,2020-11-25,14:29:55.376,2020-11-25 14:29:55,SET,0.134,OK,0.24916570210731193,0.013702832600470397,0
337,prueba,karen,192.168.1.79,80806,2020-11-25,14:29:55.379,2020-11-25 14:29:55,SELECT,1.44,OK,0.24916578544057355,0.14725432048266693,0
338,prueba,karen,192.168.1.79,80806,2020-11-25,14:30:55.382,2020-11-25 14:30:55,SELECT,2.623,OK,0.2508325340053179,0.2682278351569691,0
